id,drug_name,reaction_term,case_count,drug_total,reaction_total,grand_total,prr,ror,prr_chi_square,signal_status,confidence,first_detected_date,last_updated,serious_ratio,death_ratio,countries_count,source_proxy_count,passes_robust_filter,artifact_reason,robust_signal_score
1040,ABACAVIR,VIRAL MUTATION IDENTIFIED,48,48,48,20864371,137.8497,140.3684,6275.6967,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,12,12,True,passes_robust_filter,487.67727015648165
1041,ADCIRCA,PULMONARY ARTERIAL HYPERTENSION,289,289,289,20864371,31.8741,32.1951,8259.835,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.972318339100346,0.38408304498269896,12,12,True,passes_robust_filter,487.5346992862207
1042,VARGATEF,MALIGNANT NEOPLASM PROGRESSION,71,71,71,20864371,46.3765,50.6721,3107.1921,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.5070422535211268,11,11,True,passes_robust_filter,487.511955926846
1043,BLINCYTO,CYTOKINE RELEASE SYNDROME,54,54,54,20864371,103.001,105.2855,5289.815,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.09259259259259259,12,12,True,passes_robust_filter,486.75328217663844
1044,HYDROMORPHONE,TOXICITY TO VARIOUS AGENTS,1171,1171,1171,20864371,19.3104,20.7527,20092.5485,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.9077711357813835,6,6,True,passes_robust_filter,486.5473262901611
1045,OMNIPAQUE,SNEEZING,125,125,125,20864371,130.3694,135.4966,15603.0263,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.688,0.0,11,11,True,passes_robust_filter,486.4917168703552
1046,ANTI-THYMOCYTE GLOBULIN RABBIT NOS,POST TRANSPLANT LYMPHOPROLIFERATIVE DISORDER,16,16,16,20864371,249.6209,256.612,3691.8422,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.4375,6,6,True,passes_robust_filter,486.0665862360397
1047,PANITUMUMAB,PARONYCHIA,39,39,39,20864371,169.2383,171.2843,6192.7327,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9743589743589743,0.05128205128205128,10,10,True,passes_robust_filter,485.9669143001732
1048,IFOSFAMIDE,FEBRILE NEUTROPENIA,221,221,221,20864371,28.1444,29.212,5721.3762,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9864253393665159,0.18099547511312217,27,27,True,passes_robust_filter,485.92276210066933
1049,FERRIPROX,AGRANULOCYTOSIS,27,27,27,20864371,164.398,175.8571,4211.0506,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.07407407407407407,12,12,True,passes_robust_filter,485.3944159501776
1050,FLUCYTOSINE,IMMUNE RECONSTITUTION INFLAMMATORY SYNDROME,13,13,13,20864371,311.5717,324.268,3702.0614,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.15384615384615385,10,10,True,passes_robust_filter,485.30130623449213
1051,XYREM,CATAPLEXY,85,85,85,20864371,242.1235,243.5799,17322.813,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9882352941176471,0.011764705882352941,5,5,True,passes_robust_filter,485.08977618292164
1052,CYCLOPHOSPHAMIDE,ACUTE GRAFT VERSUS HOST DISEASE,74,74,74,20864371,48.1325,48.268,3178.9684,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.25675675675675674,18,18,True,passes_robust_filter,484.9868696171327
1053,IMPLANON,IMPLANT SITE PAIN,47,47,47,20864371,294.7864,299.271,12899.7566,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.5531914893617021,0.0,11,11,True,passes_robust_filter,484.9501577834561
1054,PROGRAF,IMMUNOSUPPRESSANT DRUG LEVEL DECREASED,39,39,39,20864371,185.8363,186.7798,6538.9171,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8717948717948718,0.0,12,12,True,passes_robust_filter,484.94403150298535
1055,PROPYLTHIOURACIL,ANTI-NEUTROPHIL CYTOPLASMIC ANTIBODY POSITIVE VASCULITIS,17,17,17,20864371,919.6567,952.1925,14380.5503,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,5,5,True,passes_robust_filter,484.93567760413833
1056,XTANDI,MALIGNANT NEOPLASM PROGRESSION,573,573,573,20864371,16.6657,17.162,8313.8932,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2425828970331588,39,39,True,passes_robust_filter,484.87404372148063
1057,SYNAGIS,APNOEA,50,50,50,20864371,74.5969,75.2504,3486.8562,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.08,20,20,True,passes_robust_filter,484.71467395487093
1058,FENTANYL CITRATE,DRUG ABUSE,212,212,212,20864371,32.9237,34.5817,6496.2248,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.8443396226415094,6,6,True,passes_robust_filter,484.3998980438152
1059,BASILIXIMAB,KIDNEY TRANSPLANT REJECTION,42,42,42,20864371,142.2634,143.9263,5613.2079,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.047619047619047616,11,11,True,passes_robust_filter,483.7952814405267
1060,INFLIXIMAB RECOMBINANT,DISSEMINATED TUBERCULOSIS,24,24,24,20864371,129.9242,130.4168,2831.6206,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.16666666666666666,14,14,True,passes_robust_filter,483.6747796764127
1061,SUNITINIB MALATE,NEOPLASM PROGRESSION,42,42,42,20864371,56.7722,59.251,2241.4042,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9285714285714286,0.2857142857142857,21,21,True,passes_robust_filter,483.22644539172677
1062,CARFENTANIL,TOXICITY TO VARIOUS AGENTS,17,17,17,20864371,98.5469,157.7718,1550.9909,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,1.0,5,5,True,passes_robust_filter,482.94938538031954
1063,OVITRELLE,OVARIAN HAEMORRHAGE,12,12,12,20864371,3752.4347,3807.2002,35940.869,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,3,3,True,passes_robust_filter,482.58366500906976
1064,MAGNEVIST,NEPHROGENIC SYSTEMIC FIBROSIS,16,16,16,20864371,610.2157,612.9545,8267.2231,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0625,6,6,True,passes_robust_filter,482.5227423938959
1065,ANTITHYMOCYTE IMMUNOGLOBULIN,EPSTEIN-BARR VIRUS INFECTION,24,24,24,20864371,88.7442,89.5975,1974.589,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.5416666666666666,10,10,True,passes_robust_filter,482.2881256128245
1066,REGORAFENIB,PALMAR-PLANTAR ERYTHRODYSAESTHESIA SYNDROME,33,33,33,20864371,105.9057,109.8131,3310.7817,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9393939393939394,0.24242424242424243,12,12,True,passes_robust_filter,482.28263926960057
1067,OLAPARIB,MYELODYSPLASTIC SYNDROME,36,36,36,20864371,115.5302,118.4858,3943.2888,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.1111111111111111,13,13,True,passes_robust_filter,481.9593554609684
1068,TENOFOVIR,VIROLOGIC FAILURE,57,57,57,20864371,108.1169,110.0089,5844.0346,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.017543859649122806,13,13,True,passes_robust_filter,481.9336097370257
1069,SEVORANE,HYPERTHERMIA MALIGNANT,8,8,8,20864371,1121.5424,1150.4596,7738.7296,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.375,4,4,True,passes_robust_filter,481.4376718257111
1070,RITUXIMAB,DIFFUSE LARGE B-CELL LYMPHOMA RECURRENT,98,98,98,20864371,38.6475,38.7282,3277.7381,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9693877551020408,0.16326530612244897,28,28,True,passes_robust_filter,481.3674043654414
1071,PROPESS,POSTPARTUM HAEMORRHAGE,6,6,6,20864371,2147.0751,2226.0717,10629.1508,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.16666666666666666,5,5,True,passes_robust_filter,481.141771161594
1072,CLOZARIL,NEUTROPHILIA,148,148,148,20864371,109.3052,110.1822,14385.8189,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.11486486486486487,6,6,True,passes_robust_filter,481.0770228424882
1073,BLINCYTO,CENTRAL NERVOUS SYSTEM LEUKAEMIA,10,10,10,20864371,539.0604,541.2521,4555.8362,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.3,6,6,True,passes_robust_filter,480.55068610060243
1074,VALPROIC ACID,FOETAL ANTICONVULSANT SYNDROME,19,19,19,20864371,252.346,252.8793,4066.9997,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.05263157894736842,11,11,True,passes_robust_filter,480.26553141644405
1075,ELOTUZUMAB,PLASMA CELL MYELOMA,35,35,35,20864371,65.7529,69.0232,2164.2209,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9428571428571428,0.6571428571428571,9,9,True,passes_robust_filter,479.7153957800893
1076,CICLOSPORIN,GRAFT VERSUS HOST DISEASE,89,89,89,20864371,48.4116,48.6826,3942.3273,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.29213483146067415,14,14,True,passes_robust_filter,479.69784674832715
1077,HYDREA,MYELOFIBROSIS,27,27,27,20864371,206.2846,208.3224,5172.1824,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.4074074074074074,5,5,True,passes_robust_filter,479.04696058529447
1078,DOLUTEGRAVIR,VIRAL MUTATION IDENTIFIED,68,68,68,20864371,116.0242,117.7878,7453.9388,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,11,11,True,passes_robust_filter,478.7535414389764
1079,EPIDIOLEX,SEIZURE,1424,1424,1424,20864371,76.6045,90.4196,102917.1912,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.5210674157303371,0.0028089887640449437,8,8,True,passes_robust_filter,478.6624696826777
1080,BUSULFAN,GRAFT VERSUS HOST DISEASE IN SKIN,23,23,23,20864371,108.1181,108.6555,2280.6043,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2608695652173913,14,14,True,passes_robust_filter,478.3748341589426
1081,VECTIBIX,PARONYCHIA,46,46,46,20864371,159.4415,161.2468,6871.0766,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8913043478260869,0.021739130434782608,11,11,True,passes_robust_filter,478.3533997536486
1082,DEFITELIO,ACUTE GRAFT VERSUS HOST DISEASE,42,42,42,20864371,313.7212,319.8245,12374.0869,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.38095238095238093,3,3,True,passes_robust_filter,478.0011801624268
1083,VENTAVIS,PULMONARY ARTERIAL HYPERTENSION,39,39,39,20864371,39.0264,39.5293,1399.8952,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.6410256410256411,17,17,True,passes_robust_filter,477.97483449465636
1084,MYCOPHENOLATE MOFETIL,TRANSPLANT DYSFUNCTION,97,97,97,20864371,65.9892,66.2927,5763.1919,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.061855670103092786,15,15,True,passes_robust_filter,477.7702088986653
1085,MECHLORETHAMINE,SECOND PRIMARY MALIGNANCY,16,16,16,20864371,838.0595,1007.5905,12507.8065,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.125,4,4,True,passes_robust_filter,477.71919608867586
1086,QLAIRA,PREGNANCY ON ORAL CONTRACEPTIVE,15,15,15,20864371,2603.7046,2678.2095,34168.2999,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,3,3,True,passes_robust_filter,477.2336910811489
1087,NELFINAVIR,VIRAL MUTATION IDENTIFIED,21,21,21,20864371,428.7375,454.4753,8475.5936,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,7,7,True,passes_robust_filter,477.120812028579
1088,RALTEGRAVIR POTASSIUM,PATHOGEN RESISTANCE,32,32,32,20864371,157.273,163.8184,4786.4059,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,13,13,True,passes_robust_filter,477.1083840045864
1089,HYDROCODONE AND ACETAMINOPHEN,METABOLIC ACIDOSIS,48,48,48,20864371,78.9434,82.4076,3602.9359,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.5208333333333334,7,7,True,passes_robust_filter,477.0957135232905
1090,VEDOLIZUMAB,CROHN^S DISEASE,196,196,196,20864371,45.2781,46.877,8347.2907,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9897959183673469,0.02040816326530612,19,19,True,passes_robust_filter,476.77448289006674
1091,PRAMIPEXOLE,IMPULSE-CONTROL DISORDER,39,39,39,20864371,207.6301,209.1592,7422.4577,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8205128205128205,0.0,11,11,True,passes_robust_filter,476.61288056366686
1092,LETROZOLE,METASTASES TO BONE,224,224,224,20864371,32.7827,33.0711,6613.2193,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9910714285714286,0.03571428571428571,30,30,True,passes_robust_filter,476.4305432306244
1093,XIGDUO XR,KETOACIDOSIS,26,26,26,20864371,153.6045,156.5699,3753.5284,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,16,16,True,passes_robust_filter,476.343000102326
1094,DABRAFENIB,METASTASES TO CENTRAL NERVOUS SYSTEM,32,32,32,20864371,53.6127,54.2029,1588.5588,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.46875,17,17,True,passes_robust_filter,476.33150991225614
1095,FOLINIC ACID,SKIN TOXICITY,70,70,70,20864371,78.4551,78.9522,5066.7374,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9714285714285714,0.04285714285714286,16,16,True,passes_robust_filter,476.2547804767627
1096,HEMLIBRA,HAEMORRHAGE,127,127,127,20864371,75.2823,83.1768,9202.3605,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.7480314960629921,0.007874015748031496,17,17,True,passes_robust_filter,475.27440017423396
1097,PYRIDOSTIGMINE,MYASTHENIA GRAVIS CRISIS,9,9,9,20864371,581.4754,586.5673,4520.6125,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2222222222222222,7,7,True,passes_robust_filter,475.16525821451864
1098,PROLIA,DENTAL IMPLANTATION,139,139,139,20864371,166.3781,166.7215,14761.8415,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.35251798561151076,0.0,14,14,True,passes_robust_filter,474.70971250418773
1099,BASILIXIMAB,DELAYED GRAFT FUNCTION,25,25,25,20864371,181.4888,182.7475,4177.6168,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.08,11,11,True,passes_robust_filter,474.7051964657515
1100,PONATINIB,CHRONIC MYELOID LEUKAEMIA TRANSFORMATION,10,10,10,20864371,336.4168,337.0292,2771.8305,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.5,6,6,True,passes_robust_filter,474.5175737462157
1101,THYMOGLOBULIN,TRANSPLANT REJECTION,41,41,41,20864371,133.2414,136.227,5189.1024,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0975609756097561,10,10,True,passes_robust_filter,474.42050415643774
1102,ISAVUCONAZOLE,MUCORMYCOSIS,17,17,17,20864371,235.1779,238.8103,3687.3493,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.5294117647058824,5,5,True,passes_robust_filter,474.36602392640043
1103,GADOLINIUM UNSPECIFIED,NEPHROGENIC SYSTEMIC FIBROSIS,14,14,14,20864371,1584.8751,1603.7468,18897.8621,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,4,4,True,passes_robust_filter,474.0912165040259
1104,COSENTYX,PSORIASIS,4582,4582,4582,20864371,30.7383,32.3295,116493.6259,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.24072457442164993,0.00392841553906591,40,40,True,passes_robust_filter,473.8860302932716
1105,LAMIVUDINE,LIPODYSTROPHY ACQUIRED,65,65,65,20864371,108.1579,108.7447,6398.34,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,12,12,True,passes_robust_filter,473.855749590638
1106,VOTRIENT,DEATH,1050,1050,1050,20864371,7.5998,8.2596,6058.8493,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9990476190476191,0.9990476190476191,34,34,True,passes_robust_filter,473.51464146050455
1107,CICLOSPORIN,ACUTE GRAFT VERSUS HOST DISEASE IN SKIN,47,47,47,20864371,72.773,72.9891,3086.9714,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.19148936170212766,15,15,True,passes_robust_filter,473.4607949481103
1108,FYCOMPA,AGGRESSION,80,80,80,20864371,73.6646,77.1414,5630.5176,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.8625,0.025,19,19,True,passes_robust_filter,473.2907323191212
1109,FLUDARABINE,HUMAN HERPESVIRUS 6 INFECTION,51,51,51,20864371,117.048,117.6813,5464.443,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.19607843137254902,8,8,True,passes_robust_filter,473.2821620096496
1110,ZINPLAVA,CLOSTRIDIUM DIFFICILE INFECTION,29,29,29,20864371,327.688,384.76,9097.4657,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.034482758620689655,6,6,True,passes_robust_filter,472.57087731006624
1111,INSULIN GLARGINE,HYPERGLYCAEMIA,238,238,238,20864371,30.382,30.944,6615.3855,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9663865546218487,0.025210084033613446,35,35,True,passes_robust_filter,472.49251493951124
1112,ENVARSUS XR,TRANSPLANT REJECTION,55,55,55,20864371,111.38,113.447,5814.608,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9636363636363636,0.07272727272727272,11,11,True,passes_robust_filter,472.1862026557231
1113,FERINJECT,HYPOPHOSPHATAEMIA,52,52,52,20864371,100.387,101.5767,4914.3564,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9230769230769231,0.0,17,17,True,passes_robust_filter,472.01289293946354
1114,NEXAVAR,METASTASES TO LUNG,81,81,81,20864371,36.4032,36.6601,2701.1155,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.20987654320987653,28,28,True,passes_robust_filter,471.87412583769304
1115,NAGLAZYME,SPINAL CORD COMPRESSION,27,27,27,20864371,303.883,309.6097,7688.3877,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.037037037037037035,7,7,True,passes_robust_filter,471.7309735581737
1116,REVLIMID,5Q MINUS SYNDROME,19,19,19,20864371,220.3529,220.3948,1912.5353,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.9473684210526315,3,3,True,passes_robust_filter,471.62892371152276
1117,BETAMETHASONE,PREMATURE DELIVERY,106,106,106,20864371,50.9096,51.8918,5070.7019,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9811320754716981,0.009433962264150943,24,24,True,passes_robust_filter,471.47151890655226
1118,ROCURONIUM,ANAPHYLACTIC REACTION,108,108,108,20864371,73.7801,78.231,7636.5359,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.009259259259259259,13,13,True,passes_robust_filter,471.44557180409
1119,ALPROSTADIL,INFANTILE CORTICAL HYPEROSTOSIS,5,5,5,20864371,16934.8661,17073.4411,45717.8715,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,3,3,True,passes_robust_filter,471.40660218960596
1120,BLEOMYCIN,PULMONARY TOXICITY,24,24,24,20864371,81.9588,82.6708,1819.7054,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.625,9,9,True,passes_robust_filter,471.15254801693067
1121,ETOPOSIDE,MYELODYSPLASTIC SYNDROME,134,134,134,20864371,30.8386,31.0362,3727.3873,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.3358208955223881,19,19,True,passes_robust_filter,471.0240185823417
1122,CLOZARIL,ANTIPSYCHOTIC DRUG LEVEL DECREASED,62,62,62,20864371,361.5994,362.8169,16623.4842,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.016129032258064516,4,4,True,passes_robust_filter,470.9187604858087
1123,ALENDRONIC ACID,ATYPICAL FEMUR FRACTURE,45,45,45,20864371,142.9934,144.4021,6015.3296,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,11,11,True,passes_robust_filter,470.87630017454643
1124,DUPIXENT,DERMATITIS ATOPIC,1445,1445,1445,20864371,271.9466,281.4405,250328.0985,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.04775086505190312,0.001384083044982699,6,6,True,passes_robust_filter,470.87484519515573
1125,PAMIDRONATE,OSTEONECROSIS OF JAW,41,41,41,20864371,127.9442,134.7745,5015.187,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,13,13,True,passes_robust_filter,470.7931115603096
1126,METFORMIN HYDROCHLORIDE EXTENDED-RELEASE,HYPOVOLAEMIC SHOCK,12,12,12,20864371,373.5067,389.8807,4073.0656,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.3333333333333333,6,6,True,passes_robust_filter,470.71869662592604
1127,CICLOSPORIN,ACUTE GRAFT VERSUS HOST DISEASE,44,44,44,20864371,46.0976,46.2246,1833.0402,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.5,15,15,True,passes_robust_filter,470.19411799693654
1128,DAPTOMYCIN,EOSINOPHILIC PNEUMONIA,18,18,18,20864371,363.2708,368.5896,6015.6255,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.2777777777777778,5,5,True,passes_robust_filter,470.1409995344393
1129,RILPIVIRINE,BLOOD HIV RNA INCREASED,16,16,16,20864371,464.6357,476.6586,6849.6399,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.125,6,6,True,passes_robust_filter,470.11173460340376
1130,NOVOTHYROX,BLOOD THYROID STIMULATING HORMONE DECREASED,352,352,352,20864371,112.3771,113.4798,32460.068,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9943181818181818,0.0,5,5,True,passes_robust_filter,470.1028680231137
1131,COPAXONE,INJECTION SITE ATROPHY,61,61,61,20864371,240.0126,240.5479,10864.6513,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.47540983606557374,0.0,12,12,True,passes_robust_filter,470.05112730744656
1132,BSS,ANTERIOR CHAMBER FIBRIN,6,6,6,20864371,11092.0585,11419.873,50320.3689,STRONG_SIGNAL,MEDIUM,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,3,3,True,passes_robust_filter,469.5085521089519
1133,TENOFOVIR DISOPROXIL FUMARATE,DRUG RESISTANCE,138,138,138,20864371,47.4584,48.7623,6162.532,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,22,22,True,passes_robust_filter,469.2017457455681
1134,DUODOPA,EUTHANASIA,13,13,13,20864371,190.4993,190.5911,1818.4584,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,1.0,4,4,True,passes_robust_filter,469.19021150086866
1135,BYL719,BREAST CANCER METASTATIC,14,14,14,20864371,189.2603,194.388,2425.559,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.35714285714285715,9,9,True,passes_robust_filter,468.57135954910495
1136,BEOVU,ANTERIOR CHAMBER FLARE,21,21,21,20864371,1618.1153,1632.414,27272.3039,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.0,3,3,True,passes_robust_filter,468.54666048543726
1137,TRACLEER,PULMONARY ARTERIAL HYPERTENSION,112,112,112,20864371,31.2052,31.5205,3193.7059,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,0.9910714285714286,0.48214285714285715,15,15,True,passes_robust_filter,468.3009168445816
1138,RITUXIMAB,PROGRESSIVE MULTIFOCAL LEUKOENCEPHALOPATHY,148,148,148,20864371,25.5073,25.5867,3276.8436,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.4527027027027027,19,19,True,passes_robust_filter,468.2553763655693
1139,RIFAMPICIN,DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS,98,98,98,20864371,45.8403,46.8772,4215.7043,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.09183673469387756,22,22,True,passes_robust_filter,468.2114973280643
1140,GEMCITABINE HYDROCHLORIDE,CAPILLARY LEAK SYNDROME,24,24,24,20864371,102.064,102.4742,2236.8434,STRONG_SIGNAL,HIGH,2026-06-29,2026-06-29T23:27:37.130252+00:00,1.0,0.625,7,7,True,passes_robust_filter,467.81203615941155
